ANO|CODIGO_LOCALIDAD|NOMBRE_LOCALIDAD|SEXO|EDAD|CURSODEVIDA|GRUPOEDAD|POBLACION_7
2023|7|Bosa|Hombres|5|Primera infancia|05 a 09|5142
2023|7|Bosa|Hombres|21|Juventud|20 a 24|6072
2023|7|Bosa|Hombres|86|Vejez|85 a 89|203
2023|7|Bosa|Hombres|34|Adultez|30 a 34|6188
2023|7|Bosa|Hombres|51|Adultez|50 a 54|3889
2023|7|Bosa|Hombres|73|Vejez|70 a 74|1097
2023|7|Bosa|Hombres|22|Juventud|20 a 24|6257
2023|7|Bosa|Hombres|83|Vejez|80 a 84|334
2023|7|Bosa|Hombres|20|Juventud|20 a 24|5863
2023|7|Bosa|Hombres|84|Vejez|80 a 84|306
2023|7|Bosa|Hombres|65|Vejez|65 a 69|2109
2023|7|Bosa|Hombres|88|Vejez|85 a 89|137
2023|7|Bosa|Hombres|11|Infancia|10 a 14|5351
2023|7|Bosa|Hombres|76|Vejez|75 a 79|789
2023|7|Bosa|Hombres|78|Vejez|75 a 79|675
2023|7|Bosa|Hombres|49|Adultez|45 a 49|4005
2023|7|Bosa|Hombres|17|Adolescencia|15 a 19|5572
2023|7|Bosa|Hombres|58|Adultez|55 a 59|3278
2023|7|Bosa|Hombres|19|Juventud|15 a 19|5526
2023|7|Bosa|Hombres|12|Adolescencia|10 a 14|5285
2023|7|Bosa|Hombres|25|Juventud|25 a 29|7137
2023|7|Bosa|Hombres|66|Vejez|65 a 69|1758
2023|7|Bosa|Hombres|89|Vejez|85 a 89|127
2023|7|Bosa|Hombres|97|Vejez|95 a 99|22
2023|7|Bosa|Hombres|8|Infancia|05 a 09|5380
2023|7|Bosa|Hombres|35|Adultez|35 a 39|5825
2023|7|Bosa|Hombres|41|Adultez|40 a 44|4932
2023|7|Bosa|Hombres|50|Adultez|50 a 54|3862
2023|7|Bosa|Hombres|54|Adultez|50 a 54|3813
2023|7|Bosa|Hombres|4|Primera infancia|00 a 04|5242
2023|7|Bosa|Hombres|28|Juventud|25 a 29|7371
2023|7|Bosa|Hombres|99|Vejez|95 a 99|12
2023|7|Bosa|Hombres|43|Adultez|40 a 44|4719
2023|7|Bosa|Hombres|68|Vejez|65 a 69|1569
2023|7|Bosa|Hombres|94|Vejez|90 a 94|39
2023|7|Bosa|Hombres|47|Adultez|45 a 49|4208
2023|7|Bosa|Hombres|72|Vejez|70 a 74|1116
2023|7|Bosa|Hombres|38|Adultez|35 a 39|5356
2023|7|Bosa|Hombres|69|Vejez|65 a 69|1518
2023|7|Bosa|Hombres|67|Vejez|65 a 69|1677
2023|7|Bosa|Hombres|93|Vejez|90 a 94|53
2023|7|Bosa|Hombres|61|Vejez|60 a 64|2836
2023|7|Bosa|Hombres|96|Vejez|95 a 99|29
2023|7|Bosa|Hombres|18|Juventud|15 a 19|5379
2023|7|Bosa|Hombres|79|Vejez|75 a 79|552
2023|7|Bosa|Hombres|100|Vejez|100 o más|47
2023|7|Bosa|Hombres|37|Adultez|35 a 39|5489
2023|7|Bosa|Hombres|44|Adultez|40 a 44|4607
2023|7|Bosa|Hombres|39|Adultez|35 a 39|5260
2023|7|Bosa|Hombres|70|Vejez|70 a 74|1408
2023|7|Bosa|Hombres|92|Vejez|90 a 94|67
2023|7|Bosa|Hombres|33|Adultez|30 a 34|6253
2023|7|Bosa|Hombres|48|Adultez|45 a 49|4088
2023|7|Bosa|Hombres|98|Vejez|95 a 99|15
2023|7|Bosa|Hombres|30|Adultez|30 a 34|6785
2023|7|Bosa|Hombres|63|Vejez|60 a 64|2409
2023|7|Bosa|Hombres|81|Vejez|80 a 84|445
2023|7|Bosa|Hombres|1|Primera infancia|00 a 04|5045
2023|7|Bosa|Hombres|9|Infancia|05 a 09|5326
2023|7|Bosa|Hombres|87|Vejez|85 a 89|174
2023|7|Bosa|Hombres|95|Vejez|95 a 99|24
2023|7|Bosa|Hombres|40|Adultez|40 a 44|5206
2023|7|Bosa|Hombres|75|Vejez|75 a 79|871
2023|7|Bosa|Hombres|15|Adolescencia|15 a 19|5459
2023|7|Bosa|Hombres|53|Adultez|50 a 54|3848
2023|7|Bosa|Hombres|71|Vejez|70 a 74|1255
2023|7|Bosa|Hombres|36|Adultez|35 a 39|5663
2023|7|Bosa|Hombres|2|Primera infancia|00 a 04|5068
2023|7|Bosa|Hombres|42|Adultez|40 a 44|4905
2023|7|Bosa|Hombres|56|Adultez|55 a 59|3660
2023|7|Bosa|Hombres|3|Primera infancia|00 a 04|5167
2023|7|Bosa|Hombres|13|Adolescencia|10 a 14|5385
2023|7|Bosa|Hombres|46|Adultez|45 a 49|4234
2023|7|Bosa|Hombres|62|Vejez|60 a 64|2576
2023|7|Bosa|Hombres|85|Vejez|85 a 89|246
2023|7|Bosa|Hombres|90|Vejez|90 a 94|112
2023|7|Bosa|Hombres|29|Adultez|25 a 29|6974
2023|7|Bosa|Hombres|45|Adultez|45 a 49|4360
2023|7|Bosa|Hombres|60|Vejez|60 a 64|2940
2023|7|Bosa|Hombres|0|Primera infancia|00 a 04|4980
2023|7|Bosa|Hombres|82|Vejez|80 a 84|365
2023|7|Bosa|Hombres|16|Adolescencia|15 a 19|5577
2023|7|Bosa|Hombres|64|Vejez|60 a 64|2256
2023|7|Bosa|Hombres|7|Infancia|05 a 09|5264
2023|7|Bosa|Hombres|57|Adultez|55 a 59|3479
2023|7|Bosa|Hombres|80|Vejez|80 a 84|520
2023|7|Bosa|Hombres|91|Vejez|90 a 94|84
2023|7|Bosa|Hombres|55|Adultez|55 a 59|3737
2023|7|Bosa|Hombres|74|Vejez|70 a 74|978
2023|7|Bosa|Hombres|52|Adultez|50 a 54|3910
2023|7|Bosa|Hombres|24|Juventud|20 a 24|6970
2023|7|Bosa|Hombres|26|Juventud|25 a 29|7521
2023|7|Bosa|Hombres|32|Adultez|30 a 34|6537
2023|7|Bosa|Hombres|6|Infancia|05 a 09|5299
2023|7|Bosa|Hombres|27|Juventud|25 a 29|7491
2023|7|Bosa|Hombres|59|Adultez|55 a 59|3119
2023|7|Bosa|Hombres|77|Vejez|75 a 79|717
2023|7|Bosa|Mujeres|89|Vejez|85 a 89|174
2023|7|Bosa|Mujeres|17|Adolescencia|15 a 19|5417
2023|7|Bosa|Mujeres|29|Adultez|25 a 29|7068
2023|7|Bosa|Mujeres|49|Adultez|45 a 49|4881
2023|7|Bosa|Mujeres|85|Vejez|85 a 89|362
2023|7|Bosa|Mujeres|23|Juventud|20 a 24|6931
2023|7|Bosa|Mujeres|24|Juventud|20 a 24|7125
2023|7|Bosa|Mujeres|22|Juventud|20 a 24|6606
2023|7|Bosa|Mujeres|65|Vejez|65 a 69|2607
2023|7|Bosa|Mujeres|83|Vejez|80 a 84|483
2023|7|Bosa|Mujeres|100|Vejez|100 o más|61
2023|7|Bosa|Mujeres|59|Adultez|55 a 59|3933
2023|7|Bosa|Mujeres|63|Vejez|60 a 64|3175
2023|7|Bosa|Mujeres|51|Adultez|50 a 54|4681
2023|7|Bosa|Mujeres|1|Primera infancia|00 a 04|4814
2023|7|Bosa|Mujeres|31|Adultez|30 a 34|6890
2023|7|Bosa|Mujeres|97|Vejez|95 a 99|37
2023|7|Bosa|Mujeres|2|Primera infancia|00 a 04|4852
2023|7|Bosa|Mujeres|12|Adolescencia|10 a 14|5149
2023|7|Bosa|Mujeres|74|Vejez|70 a 74|1370
2023|7|Bosa|Mujeres|78|Vejez|75 a 79|942
2023|7|Bosa|Mujeres|19|Juventud|15 a 19|5649
2023|7|Bosa|Mujeres|36|Adultez|35 a 39|5990
2023|7|Bosa|Mujeres|37|Adultez|35 a 39|5934
2023|7|Bosa|Mujeres|96|Vejez|95 a 99|48
2023|7|Bosa|Mujeres|15|Adolescencia|15 a 19|5235
2023|7|Bosa|Mujeres|46|Adultez|45 a 49|5076
2023|7|Bosa|Mujeres|79|Vejez|75 a 79|840
2023|7|Bosa|Mujeres|95|Vejez|95 a 99|57
2023|7|Bosa|Mujeres|82|Vejez|80 a 84|558
2023|7|Bosa|Mujeres|86|Vejez|85 a 89|320
2023|7|Bosa|Mujeres|33|Adultez|30 a 34|6500
2023|7|Bosa|Mujeres|35|Adultez|35 a 39|6001
2023|7|Bosa|Mujeres|11|Infancia|10 a 14|5211
2023|7|Bosa|Mujeres|26|Juventud|25 a 29|7467
2023|7|Bosa|Mujeres|28|Juventud|25 a 29|7353
2023|7|Bosa|Mujeres|25|Juventud|25 a 29|7287
2023|7|Bosa|Mujeres|42|Adultez|40 a 44|5645
2023|7|Bosa|Mujeres|61|Vejez|60 a 64|3509
2023|7|Bosa|Mujeres|98|Vejez|95 a 99|23
2023|7|Bosa|Mujeres|92|Vejez|90 a 94|112
2023|7|Bosa|Mujeres|21|Juventud|20 a 24|6211
2023|7|Bosa|Mujeres|38|Adultez|35 a 39|5921
2023|7|Bosa|Mujeres|55|Adultez|55 a 59|4448
2023|7|Bosa|Mujeres|64|Vejez|60 a 64|2811
2023|7|Bosa|Mujeres|60|Vejez|60 a 64|3738
2023|7|Bosa|Mujeres|73|Vejez|70 a 74|1498
2023|7|Bosa|Mujeres|8|Infancia|05 a 09|5165
2023|7|Bosa|Mujeres|20|Juventud|20 a 24|5924
2023|7|Bosa|Mujeres|32|Adultez|30 a 34|6603
2023|7|Bosa|Mujeres|71|Vejez|70 a 74|1752
2023|7|Bosa|Mujeres|69|Vejez|65 a 69|1997
2023|7|Bosa|Mujeres|66|Vejez|65 a 69|2559
2023|7|Bosa|Mujeres|45|Adultez|45 a 49|5049
2023|7|Bosa|Mujeres|27|Juventud|25 a 29|7390
2023|7|Bosa|Mujeres|34|Adultez|30 a 34|6175
2023|7|Bosa|Mujeres|72|Vejez|70 a 74|1667
2023|7|Bosa|Mujeres|87|Vejez|85 a 89|272
2023|7|Bosa|Mujeres|41|Adultez|40 a 44|5698
2023|7|Bosa|Mujeres|76|Vejez|75 a 79|1141
2023|7|Bosa|Mujeres|81|Vejez|80 a 84|634
2023|7|Bosa|Mujeres|4|Primera infancia|00 a 04|5011
2023|7|Bosa|Mujeres|56|Adultez|55 a 59|4332
2023|7|Bosa|Mujeres|10|Infancia|10 a 14|5140
2023|7|Bosa|Mujeres|47|Adultez|45 a 49|4945
2023|7|Bosa|Mujeres|53|Adultez|50 a 54|4694
2023|7|Bosa|Mujeres|88|Vejez|85 a 89|235
2023|7|Bosa|Mujeres|91|Vejez|90 a 94|126
2023|7|Bosa|Mujeres|13|Adolescencia|10 a 14|5081
2023|7|Bosa|Mujeres|57|Adultez|55 a 59|4313
2023|7|Bosa|Mujeres|84|Vejez|80 a 84|425
2023|7|Bosa|Mujeres|48|Adultez|45 a 49|4947
2023|7|Bosa|Mujeres|7|Infancia|05 a 09|5101
2023|7|Bosa|Mujeres|90|Vejez|90 a 94|157
2023|7|Bosa|Mujeres|5|Primera infancia|05 a 09|4867
2023|7|Bosa|Mujeres|54|Adultez|50 a 54|4602
2023|7|Bosa|Mujeres|30|Adultez|30 a 34|6965
2023|7|Bosa|Mujeres|52|Adultez|50 a 54|4606
2023|7|Bosa|Mujeres|75|Vejez|75 a 79|1260
2023|7|Bosa|Mujeres|77|Vejez|75 a 79|1018
2023|7|Bosa|Mujeres|94|Vejez|90 a 94|86
2023|7|Bosa|Mujeres|62|Vejez|60 a 64|3331
2023|7|Bosa|Mujeres|3|Primera infancia|00 a 04|4930
2023|7|Bosa|Mujeres|9|Infancia|05 a 09|5099
2023|7|Bosa|Mujeres|58|Adultez|55 a 59|4000
2023|7|Bosa|Mujeres|67|Vejez|65 a 69|2315
2023|7|Bosa|Mujeres|40|Adultez|40 a 44|5740
2023|7|Bosa|Mujeres|0|Primera infancia|00 a 04|4756
2023|7|Bosa|Mujeres|43|Adultez|40 a 44|5561
2023|7|Bosa|Mujeres|68|Vejez|65 a 69|2155
2023|7|Bosa|Mujeres|93|Vejez|90 a 94|84
2023|7|Bosa|Mujeres|44|Adultez|40 a 44|5285
2023|7|Bosa|Mujeres|50|Adultez|50 a 54|4769
2023|7|Bosa|Mujeres|80|Vejez|80 a 84|736
2023|7|Bosa|Mujeres|39|Adultez|35 a 39|5672
2023|7|Bosa|Mujeres|16|Adolescencia|15 a 19|5294
2023|7|Bosa|Mujeres|18|Juventud|15 a 19|5603
2023|7|Bosa|Mujeres|6|Infancia|05 a 09|5195
2023|7|Bosa|Mujeres|14|Adolescencia|10 a 14|5162
2023|7|Bosa|Mujeres|70|Vejez|70 a 74|1934
2023|7|Bosa|Mujeres|99|Vejez|95 a 99|20
2023|8|Kennedy|Hombres|14|Adolescencia|10 a 14|6875
2023|8|Kennedy|Hombres|72|Vejez|70 a 74|2165
2023|8|Kennedy|Hombres|19|Juventud|15 a 19|7424
2023|8|Kennedy|Hombres|29|Adultez|25 a 29|10058
2023|8|Kennedy|Hombres|61|Vejez|60 a 64|4614
2023|8|Kennedy|Hombres|27|Juventud|25 a 29|10526
2023|8|Kennedy|Hombres|91|Vejez|90 a 94|234
2023|8|Kennedy|Hombres|4|Primera infancia|00 a 04|5989
2023|8|Kennedy|Hombres|47|Adultez|45 a 49|6553
2023|8|Kennedy|Hombres|46|Adultez|45 a 49|6951
2023|8|Kennedy|Hombres|75|Vejez|75 a 79|1750
2023|8|Kennedy|Hombres|16|Adolescencia|15 a 19|7028
2023|8|Kennedy|Hombres|60|Vejez|60 a 64|4815
2023|8|Kennedy|Hombres|70|Vejez|70 a 74|2598
2023|8|Kennedy|Hombres|85|Vejez|85 a 89|561
2023|8|Kennedy|Hombres|55|Adultez|55 a 59|5629
2023|8|Kennedy|Hombres|25|Juventud|25 a 29|10014
2023|8|Kennedy|Hombres|94|Vejez|90 a 94|140
2023|8|Kennedy|Hombres|84|Vejez|80 a 84|614
2023|8|Kennedy|Hombres|24|Juventud|20 a 24|9435
2023|8|Kennedy|Hombres|28|Juventud|25 a 29|10300
2023|8|Kennedy|Hombres|71|Vejez|70 a 74|2345
2023|8|Kennedy|Hombres|66|Vejez|65 a 69|3431
2023|8|Kennedy|Hombres|69|Vejez|65 a 69|2785
2023|8|Kennedy|Hombres|21|Juventud|20 a 24|8463
2023|8|Kennedy|Hombres|5|Primera infancia|05 a 09|6607
2023|8|Kennedy|Hombres|73|Vejez|70 a 74|2049
2023|8|Kennedy|Hombres|92|Vejez|90 a 94|186
2023|8|Kennedy|Hombres|18|Juventud|15 a 19|7357
2023|8|Kennedy|Hombres|39|Adultez|35 a 39|7859
2023|8|Kennedy|Hombres|40|Adultez|40 a 44|7756
2023|8|Kennedy|Hombres|79|Vejez|75 a 79|1171
2023|8|Kennedy|Hombres|81|Vejez|80 a 84|921
2023|8|Kennedy|Hombres|32|Adultez|30 a 34|9467
2023|8|Kennedy|Hombres|38|Adultez|35 a 39|8113
2023|8|Kennedy|Hombres|37|Adultez|35 a 39|8388
2023|8|Kennedy|Hombres|50|Adultez|50 a 54|6064
2023|8|Kennedy|Hombres|78|Vejez|75 a 79|1220
2023|8|Kennedy|Hombres|48|Adultez|45 a 49|6394
2023|8|Kennedy|Hombres|22|Juventud|20 a 24|8576
2023|8|Kennedy|Hombres|64|Vejez|60 a 64|3886
2023|8|Kennedy|Hombres|83|Vejez|80 a 84|692
2023|8|Kennedy|Hombres|43|Adultez|40 a 44|7512
2023|8|Kennedy|Hombres|82|Vejez|80 a 84|828
2023|8|Kennedy|Hombres|1|Primera infancia|00 a 04|4314
2023|8|Kennedy|Hombres|53|Adultez|50 a 54|5880
2023|8|Kennedy|Hombres|62|Vejez|60 a 64|4554
2023|8|Kennedy|Hombres|97|Vejez|95 a 99|82
2023|8|Kennedy|Hombres|9|Infancia|05 a 09|6737
2023|8|Kennedy|Hombres|90|Vejez|90 a 94|283
2023|8|Kennedy|Hombres|51|Adultez|50 a 54|5926
2023|8|Kennedy|Hombres|20|Juventud|20 a 24|8000
2023|8|Kennedy|Hombres|35|Adultez|35 a 39|8613
2023|8|Kennedy|Hombres|86|Vejez|85 a 89|459
2023|8|Kennedy|Hombres|41|Adultez|40 a 44|7894
2023|8|Kennedy|Hombres|68|Vejez|65 a 69|2987
2023|8|Kennedy|Hombres|96|Vejez|95 a 99|95
2023|8|Kennedy|Hombres|42|Adultez|40 a 44|7723
2023|8|Kennedy|Hombres|49|Adultez|45 a 49|6139
2023|8|Kennedy|Hombres|59|Adultez|55 a 59|5036
2023|8|Kennedy|Hombres|13|Adolescencia|10 a 14|6743
2023|8|Kennedy|Hombres|100|Vejez|100 o más|209
2023|8|Kennedy|Hombres|6|Infancia|05 a 09|6654
2023|8|Kennedy|Hombres|58|Adultez|55 a 59|5369
2023|8|Kennedy|Hombres|80|Vejez|80 a 84|1074
2023|8|Kennedy|Hombres|2|Primera infancia|00 a 04|4779
2023|8|Kennedy|Hombres|7|Infancia|05 a 09|6708
2023|8|Kennedy|Hombres|23|Juventud|20 a 24|9053
2023|8|Kennedy|Hombres|30|Adultez|30 a 34|9857
2023|8|Kennedy|Hombres|57|Adultez|55 a 59|5387
2023|8|Kennedy|Hombres|45|Adultez|45 a 49|6992
2023|8|Kennedy|Hombres|87|Vejez|85 a 89|427
2023|8|Kennedy|Hombres|8|Infancia|05 a 09|6624
2023|8|Kennedy|Hombres|52|Adultez|50 a 54|5801
2023|8|Kennedy|Hombres|77|Vejez|75 a 79|1381
2023|8|Kennedy|Hombres|89|Vejez|85 a 89|298
2023|8|Kennedy|Hombres|12|Adolescencia|10 a 14|6620
2023|8|Kennedy|Hombres|31|Adultez|30 a 34|9609
2023|8|Kennedy|Hombres|3|Primera infancia|00 a 04|5359
2023|8|Kennedy|Hombres|34|Adultez|30 a 34|9002
2023|8|Kennedy|Hombres|44|Adultez|40 a 44|7183
2023|8|Kennedy|Hombres|56|Adultez|55 a 59|5565
2023|8|Kennedy|Hombres|67|Vejez|65 a 69|3150
2023|8|Kennedy|Hombres|65|Vejez|65 a 69|3486
2023|8|Kennedy|Hombres|99|Vejez|95 a 99|48
2023|8|Kennedy|Hombres|0|Primera infancia|00 a 04|3917
2023|8|Kennedy|Hombres|11|Infancia|10 a 14|6668
2023|8|Kennedy|Hombres|76|Vejez|75 a 79|1550
2023|8|Kennedy|Hombres|10|Infancia|10 a 14|6795
2023|8|Kennedy|Hombres|17|Adolescencia|15 a 19|7132
2023|8|Kennedy|Hombres|15|Adolescencia|15 a 19|6902
2023|8|Kennedy|Hombres|95|Vejez|95 a 99|98
2023|8|Kennedy|Hombres|33|Adultez|30 a 34|9074
2023|8|Kennedy|Hombres|93|Vejez|90 a 94|155
2023|8|Kennedy|Hombres|63|Vejez|60 a 64|4172
2023|8|Kennedy|Hombres|74|Vejez|70 a 74|1956
2023|8|Kennedy|Hombres|88|Vejez|85 a 89|362
2023|8|Kennedy|Hombres|98|Vejez|95 a 99|70
2023|8|Kennedy|Hombres|26|Juventud|25 a 29|10311
2023|8|Kennedy|Hombres|36|Adultez|35 a 39|8474
2023|8|Kennedy|Hombres|54|Adultez|50 a 54|5782
2023|8|Kennedy|Mujeres|6|Infancia|05 a 09|6389
2023|8|Kennedy|Mujeres|23|Juventud|20 a 24|8718
2023|8|Kennedy|Mujeres|19|Juventud|15 a 19|7317
2023|8|Kennedy|Mujeres|43|Adultez|40 a 44|8115
2023|8|Kennedy|Mujeres|75|Vejez|75 a 79|2518
2023|8|Kennedy|Mujeres|90|Vejez|90 a 94|427
2023|8|Kennedy|Mujeres|94|Vejez|90 a 94|233
2023|8|Kennedy|Mujeres|97|Vejez|95 a 99|129
2023|8|Kennedy|Mujeres|83|Vejez|80 a 84|1025
2023|8|Kennedy|Mujeres|0|Primera infancia|00 a 04|3763
2023|8|Kennedy|Mujeres|13|Adolescencia|10 a 14|6521
2023|8|Kennedy|Mujeres|12|Adolescencia|10 a 14|6382
2023|8|Kennedy|Mujeres|73|Vejez|70 a 74|2953
2023|8|Kennedy|Mujeres|44|Adultez|40 a 44|7956
2023|8|Kennedy|Mujeres|45|Adultez|45 a 49|7823
2023|8|Kennedy|Mujeres|46|Adultez|45 a 49|7460
2023|8|Kennedy|Mujeres|7|Infancia|05 a 09|6348
2023|8|Kennedy|Mujeres|42|Adultez|40 a 44|8214
2023|8|Kennedy|Mujeres|49|Adultez|45 a 49|7023
2023|8|Kennedy|Mujeres|4|Primera infancia|00 a 04|5828
2023|8|Kennedy|Mujeres|21|Juventud|20 a 24|7880
2023|8|Kennedy|Mujeres|60|Vejez|60 a 64|6011
2023|8|Kennedy|Mujeres|15|Adolescencia|15 a 19|6625
2023|8|Kennedy|Mujeres|64|Vejez|60 a 64|5125
2023|8|Kennedy|Mujeres|71|Vejez|70 a 74|3349
2023|8|Kennedy|Mujeres|37|Adultez|35 a 39|8166
2023|8|Kennedy|Mujeres|50|Adultez|50 a 54|7006
2023|8|Kennedy|Mujeres|65|Vejez|65 a 69|4959
2023|8|Kennedy|Mujeres|81|Vejez|80 a 84|1275
2023|8|Kennedy|Mujeres|100|Vejez|100 o más|336
2023|8|Kennedy|Mujeres|22|Juventud|20 a 24|8385
2023|8|Kennedy|Mujeres|33|Adultez|30 a 34|8991
2023|8|Kennedy|Mujeres|68|Vejez|65 a 69|4116
2023|8|Kennedy|Mujeres|1|Primera infancia|00 a 04|4165
2023|8|Kennedy|Mujeres|24|Juventud|20 a 24|9362
2023|8|Kennedy|Mujeres|39|Adultez|35 a 39|8382
2023|8|Kennedy|Mujeres|40|Adultez|40 a 44|8469
2023|8|Kennedy|Mujeres|70|Vejez|70 a 74|3596
2023|8|Kennedy|Mujeres|29|Adultez|25 a 29|9809
2023|8|Kennedy|Mujeres|63|Vejez|60 a 64|5300
2023|8|Kennedy|Mujeres|88|Vejez|85 a 89|564
2023|8|Kennedy|Mujeres|96|Vejez|95 a 99|159
2023|8|Kennedy|Mujeres|11|Infancia|10 a 14|6450
2023|8|Kennedy|Mujeres|34|Adultez|30 a 34|8800
2023|8|Kennedy|Mujeres|57|Adultez|55 a 59|6472
2023|8|Kennedy|Mujeres|55|Adultez|55 a 59|6639
2023|8|Kennedy|Mujeres|91|Vejez|90 a 94|376
2023|8|Kennedy|Mujeres|16|Adolescencia|15 a 19|6753
2023|8|Kennedy|Mujeres|20|Juventud|20 a 24|7621
2023|8|Kennedy|Mujeres|38|Adultez|35 a 39|8309
2023|8|Kennedy|Mujeres|9|Infancia|05 a 09|6324
2023|8|Kennedy|Mujeres|58|Adultez|55 a 59|6406
2023|8|Kennedy|Mujeres|8|Infancia|05 a 09|6377
2023|8|Kennedy|Mujeres|69|Vejez|65 a 69|3882
2023|8|Kennedy|Mujeres|98|Vejez|95 a 99|121
2023|8|Kennedy|Mujeres|35|Adultez|35 a 39|8672
2023|8|Kennedy|Mujeres|84|Vejez|80 a 84|898
2023|8|Kennedy|Mujeres|99|Vejez|95 a 99|95
2023|8|Kennedy|Mujeres|51|Adultez|50 a 54|6915
2023|8|Kennedy|Mujeres|82|Vejez|80 a 84|1134
2023|8|Kennedy|Mujeres|54|Adultez|50 a 54|6767
2023|8|Kennedy|Mujeres|56|Adultez|55 a 59|6572
2023|8|Kennedy|Mujeres|31|Adultez|30 a 34|9559
2023|8|Kennedy|Mujeres|36|Adultez|35 a 39|8315
2023|8|Kennedy|Mujeres|78|Vejez|75 a 79|1881
2023|8|Kennedy|Mujeres|89|Vejez|85 a 89|504
2023|8|Kennedy|Mujeres|48|Adultez|45 a 49|7094
2023|8|Kennedy|Mujeres|5|Primera infancia|05 a 09|6411
2023|8|Kennedy|Mujeres|30|Adultez|30 a 34|9783
2023|8|Kennedy|Mujeres|32|Adultez|30 a 34|9222
2023|8|Kennedy|Mujeres|67|Vejez|65 a 69|4318
2023|8|Kennedy|Mujeres|85|Vejez|85 a 89|812
2023|8|Kennedy|Mujeres|76|Vejez|75 a 79|2317
2023|8|Kennedy|Mujeres|86|Vejez|85 a 89|769
2023|8|Kennedy|Mujeres|92|Vejez|90 a 94|356
2023|8|Kennedy|Mujeres|95|Vejez|95 a 99|191
2023|8|Kennedy|Mujeres|28|Juventud|25 a 29|10011
2023|8|Kennedy|Mujeres|17|Adolescencia|15 a 19|6644
2023|8|Kennedy|Mujeres|59|Adultez|55 a 59|6150
2023|8|Kennedy|Mujeres|72|Vejez|70 a 74|3086
2023|8|Kennedy|Mujeres|79|Vejez|75 a 79|1681
2023|8|Kennedy|Mujeres|18|Juventud|15 a 19|6920
2023|8|Kennedy|Mujeres|27|Juventud|25 a 29|10047
2023|8|Kennedy|Mujeres|62|Vejez|60 a 64|5503
2023|8|Kennedy|Mujeres|10|Infancia|10 a 14|6317
2023|8|Kennedy|Mujeres|41|Adultez|40 a 44|8317
2023|8|Kennedy|Mujeres|80|Vejez|80 a 84|1493
2023|8|Kennedy|Mujeres|14|Adolescencia|10 a 14|6498
2023|8|Kennedy|Mujeres|53|Adultez|50 a 54|6753
2023|8|Kennedy|Mujeres|61|Vejez|60 a 64|5710
2023|8|Kennedy|Mujeres|47|Adultez|45 a 49|7399
2023|8|Kennedy|Mujeres|87|Vejez|85 a 89|655
2023|8|Kennedy|Mujeres|25|Juventud|25 a 29|9714
2023|8|Kennedy|Mujeres|66|Vejez|65 a 69|4594
2023|8|Kennedy|Mujeres|3|Primera infancia|00 a 04|5201
2023|8|Kennedy|Mujeres|93|Vejez|90 a 94|263
2023|8|Kennedy|Mujeres|2|Primera infancia|00 a 04|4625
2023|8|Kennedy|Mujeres|26|Juventud|25 a 29|9956
2023|8|Kennedy|Mujeres|74|Vejez|70 a 74|2664
2023|8|Kennedy|Mujeres|52|Adultez|50 a 54|6809
2023|8|Kennedy|Mujeres|77|Vejez|75 a 79|2066
2023|9|Fontibón|Hombres|19|Juventud|15 a 19|2543
2023|9|Fontibón|Hombres|73|Vejez|70 a 74|830
2023|9|Fontibón|Hombres|71|Vejez|70 a 74|976
2023|9|Fontibón|Hombres|91|Vejez|90 a 94|86
2023|9|Fontibón|Hombres|94|Vejez|90 a 94|41
2023|9|Fontibón|Hombres|3|Primera infancia|00 a 04|1993
2023|9|Fontibón|Hombres|25|Juventud|25 a 29|3652
2023|9|Fontibón|Hombres|66|Vejez|65 a 69|1502
2023|9|Fontibón|Hombres|86|Vejez|85 a 89|199
2023|9|Fontibón|Hombres|18|Juventud|15 a 19|2573
2023|9|Fontibón|Hombres|29|Adultez|25 a 29|3739
2023|9|Fontibón|Hombres|59|Adultez|55 a 59|2089
2023|9|Fontibón|Hombres|15|Adolescencia|15 a 19|2379
2023|9|Fontibón|Hombres|30|Adultez|30 a 34|3671
2023|9|Fontibón|Hombres|35|Adultez|35 a 39|3275
2023|9|Fontibón|Hombres|39|Adultez|35 a 39|3016
2023|9|Fontibón|Hombres|7|Infancia|05 a 09|2131
2023|9|Fontibón|Hombres|47|Adultez|45 a 49|2633
2023|9|Fontibón|Hombres|100|Vejez|100 o más|54
2023|9|Fontibón|Hombres|64|Vejez|60 a 64|1669
2023|9|Fontibón|Hombres|78|Vejez|75 a 79|517
2023|9|Fontibón|Hombres|58|Adultez|55 a 59|2177
2023|9|Fontibón|Hombres|36|Adultez|35 a 39|3126
2023|9|Fontibón|Hombres|37|Adultez|35 a 39|3055
2023|9|Fontibón|Hombres|80|Vejez|80 a 84|392
2023|9|Fontibón|Hombres|95|Vejez|95 a 99|42
2023|9|Fontibón|Hombres|6|Infancia|05 a 09|2166
2023|9|Fontibón|Hombres|65|Vejez|65 a 69|1614
2023|9|Fontibón|Hombres|85|Vejez|85 a 89|234
2023|9|Fontibón|Hombres|72|Vejez|70 a 74|889
2023|9|Fontibón|Hombres|70|Vejez|70 a 74|1047
2023|9|Fontibón|Hombres|14|Adolescencia|10 a 14|2238
2023|9|Fontibón|Hombres|69|Vejez|65 a 69|1148
2023|9|Fontibón|Hombres|11|Infancia|10 a 14|2110
2023|9|Fontibón|Hombres|43|Adultez|40 a 44|2806
